site_id,date,visit_no,season,location,snail_id,snail_no,sex,shell_height_mm,infection_status,trematode_species,snail_quadrat_no,snail_density,lt_height_ft,water_temp_C,air_temp_C,salinity_ppt,grass_quadrat_no,water_depth_cm,quadrat_distance_m,shoot_density,grass_species_1,no_blades_1,blade1_length_cm_1,blade2_length_cm_1,blade3_length_cm_1,blade4_length_cm_1,blade5_length_cm_1,grass_species_2,no_blades_2,blade1_length_cm_2,blade2_length_cm_2,blade3_length_cm_2,blade4_length_cm_2,blade5_length_cm_2,tin_wt_g,dry_filter_wt_g,tin_dry_filter_wt_g,wet_filter_wt_g,tin_filter_epibiont_wt_g,epibiont_biomass_mg,foil_wt_g,grass_dry_wt_g
SP,20240520,1,early summer,bogue,SP_1_38,38,0,15.2,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_39,39,1,15,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_40,40,1,15.7,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_41,41,0,16.8,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_42,42,0,16.5,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_43,43,1,18.1,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_44,44,0,16.2,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_45,45,1,17.8,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_46,46,1,17.7,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_47,47,0,17.1,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_48,48,1,15.6,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_49,49,1,16.4,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_50,50,0,15.1,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_51,51,0,16.6,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_52,52,1,16.3,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_53,53,0,15.6,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_54,54,1,15.3,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_55,55,0,14.8,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_56,56,0,16,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_57,57,1,19.3,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_58,58,1,18.2,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_59,59,1,17.4,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_60,60,1,19.9,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_61,61,0,18,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_62,62,1,17.7,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_63,63,1,19,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_64,64,1,16.6,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_65,65,1,17.5,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_66,66,0,17,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_67,67,0,15.2,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_68,68,1,13.9,1,ZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_69,69,1,15.8,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_70,70,0,16.5,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_71,71,0,14.6,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_72,72,1,14.4,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_73,73,0,17.6,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_74,74,0,16.7,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_75,75,0,16.6,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_76,76,1,17.3,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_77,77,1,18.5,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_78,78,0,17.1,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_79,79,1,17.5,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_80,80,1,18.5,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_81,81,0,15.8,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_82,82,1,15.4,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_83,83,0,16.6,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_84,84,0,16.1,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_85,85,1,17,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_86,86,1,16,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_87,87,1,16,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_88,88,1,14.5,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_89,89,1,13.7,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_90,90,1,18,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_91,91,1,16.5,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_92,92,0,17.1,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_93,93,1,17.1,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_94,94,1,17.2,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_95,95,1,16.8,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_96,96,1,15.9,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_97,97,1,15.5,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_98,98,1,15.5,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_99,99,0,14,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,20240520,1,early summer,bogue,SP_1_100,100,1,17.1,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_01,1,1,18.4,0,,Q1,10,0.3,28.3,26.1,31.5,Q1,5,8.5,32,zostera,5,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_02,2,0,17.5,0,,Q2,81,,,,,Q2,14,3,85,zostera,5,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_03,3,1,14.9,0,,Q3,86,,,,,Q3,7,3,81,zostera,5,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_04,4,1,15.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_05,5,0,17.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_06,6,0,16.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_07,7,0,18.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_08,8,0,16.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_09,9,1,18.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_10,10,0,18.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_11,11,1,18.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_12,12,0,17.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_13,13,0,16.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_14,14,1,13.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_15,15,0,17.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_16,16,1,17.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_17,17,1,15.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_18,18,1,14.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_19,19,1,15.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_20,20,0,18.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_21,21,1,17.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_22,22,1,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_23,23,0,16.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_24,24,1,18.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_25,25,1,18.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_26,26,1,14.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_27,27,0,12.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_28,28,1,17.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_29,29,1,14.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_30,30,1,17.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_31,31,0,14.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_32,32,1,19.9,1,ZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_33,33,1,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_34,34,1,19.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_35,35,1,17.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_36,36,1,17.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_37,37,1,20.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_38,38,1,20.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_39,39,1,20.8,1,ZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_40,40,0,17.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_41,41,1,19.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_42,42,0,17.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_43,43,1,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_44,44,1,19.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_45,45,0,17.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_46,46,0,16.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_47,47,0,17.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_48,48,1,18.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_49,49,0,17.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_50,50,0,17.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_51,51,0,17.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_52,52,1,19.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_53,53,0,16.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_54,54,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_55,55,0,16.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_56,56,1,17.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_57,57,0,16.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_58,58,1,17.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_59,59,1,17.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_60,60,1,14.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_61,61,0,17.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_62,62,1,16.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_63,63,0,16.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_64,64,1,17.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_65,65,1,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_66,66,1,18.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_67,67,1,19.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_68,68,1,20.2,1,SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_69,69,1,18.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_70,70,0,18.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_71,71,0,18.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_72,72,1,18.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_73,73,1,20.2,1,SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_74,74,0,17.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_75,75,1,18.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_76,76,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_77,77,1,18.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_78,78,1,19,1,HQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_79,79,0,17.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_80,80,0,17.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_81,81,0,18.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_82,82,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_83,83,0,14.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_84,84,0,14.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_85,85,1,20.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_86,86,0,17.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_87,87,1,16.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_88,88,1,16.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_89,89,0,17.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_90,90,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_91,91,0,17.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_92,92,1,20.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_93,93,0,16.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_94,94,0,17.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_95,95,1,19.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_96,96,1,17.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_97,97,1,14.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_98,98,1,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_99,99,1,17.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,20240614,2,late summer,straits,HI_2_100,100,1,17.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_01,1,1,12.8,0,,Q1,211,0.3,28,26.67,32.5,Q1,24,13.5,135,halodule,5,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_02,2,1,12.6,0,,Q2,493,,,,,Q2,28,3.02,119,halodule,5,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_03,3,1,15,0,,Q3,126,,,,,Q3,19,3.05,235,halodule,5,,,,,,zostera,5,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_04,4,1,12.7,0,,Q4,17,,,,,Q4,24,2.46,246,halodule,5,,,,,,zostera,5,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_05,5,0,13.1,0,,Q5,1,,,,,Q5,29,2.52,27,halodule,5,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_06,6,1,15,1,ZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_07,7,0,13.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_08,8,1,14.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_09,9,1,13.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_10,10,1,14.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_11,11,1,13.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_12,12,0,13.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_13,13,0,13.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_14,14,1,13.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_15,15,1,14.8,1,ZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_16,16,1,14.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_17,17,1,12.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_18,18,1,12.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_19,19,1,13.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_20,20,1,13,1,DN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_21,21,1,13.2,1,ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_22,22,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_23,23,1,13.6,1,ZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_24,24,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_25,25,1,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_26,26,1,13.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_27,27,1,13.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_28,28,1,15.1,1,ZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_29,29,1,14.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_30,30,0,12.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_31,31,1,14.6,1,ZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_32,32,0,13.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_33,33,1,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_34,34,1,14.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_35,35,1,14.6,1,ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_36,36,1,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_37,37,0,14.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_38,38,1,11.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_39,39,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240616,2,late summer,back,OH_2_40,40,0,13.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
